id,left,top,right,bottom,row_index,col_index,최종_레이블_결과(2)_행정동,최종_레이블_결과(2)_클러스터링,최종_레이블_결과(2)_유동인구,최종_레이블_결과(2)_견인횟수,최종_레이블_결과(2)_유동인구_레이블,최종_레이블_결과(2)_견인횟수_레이블,최종_레이블_결과(2)_유동인구+견인횟수
1234,962607.442047947319224,1949134.899299999698997,962722.912101785303093,1949034.899299999931827,36,21,화양동,0,0,0,2,1,7
1235,962607.442047947319224,1949034.899299999931827,962722.912101785303093,1948934.899299999698997,37,21,자양1동,1,0,0,1,0,2
1244,962607.442047947319224,1948134.899299999698997,962722.912101785303093,1948034.899299999931827,46,21,자양2동,1,0,0,1,1,4
1245,962607.442047947319224,1948034.899299999931827,962722.912101785303093,1947934.899299999698997,47,21,자양2동,1,0,0,1,1,4
1246,962607.442047947319224,1947934.899299999698997,962722.912101785303093,1947834.899299999931827,48,21,자양2동,1,0,1,1,1,4
1247,962607.442047947319224,1947834.899299999931827,962722.912101785303093,1947734.899299999698997,49,21,,,,,,,
1240,962607.442047947319224,1948534.899299999698997,962722.912101785303093,1948434.899299999931827,42,21,자양1동,3,0,0,1,0,2
1241,962607.442047947319224,1948434.899299999931827,962722.912101785303093,1948334.899299999698997,43,21,자양1동,3,0,0,1,0,2
1242,962607.442047947319224,1948334.899299999698997,962722.912101785303093,1948234.899299999931827,44,21,자양2동,1,276.680555555556,0,1,1,4
1243,962607.442047947319224,1948234.899299999931827,962722.912101785303093,1948134.899299999698997,45,21,자양2동,1,0,0,1,1,4
1220,962607.442047947319224,1950534.899299999698997,962722.912101785303093,1950434.899299999931827,22,21,능동,3,103.021276595745,44,1,0,2
1221,962607.442047947319224,1950434.899299999931827,962722.912101785303093,1950334.899299999698997,23,21,능동,3,164.793209876543,16,1,0,2
1222,962607.442047947319224,1950334.899299999698997,962722.912101785303093,1950234.899299999931827,24,21,능동,0,0,0,0,0,1
1223,962607.442047947319224,1950234.899299999931827,962722.912101785303093,1950134.899299999698997,25,21,능동,0,0,0,0,0,1
1216,962607.442047947319224,1950934.899299999698997,962722.912101785303093,1950834.899299999931827,18,21,군자동,0,0,1,0,0,1
1217,962607.442047947319224,1950834.899299999931827,962722.912101785303093,1950734.899299999698997,19,21,군자동,0,0,4,0,0,1
1218,962607.442047947319224,1950734.899299999698997,962722.912101785303093,1950634.899299999931827,20,21,군자동,0,0,23,0,0,1
1219,962607.442047947319224,1950634.899299999931827,962722.912101785303093,1950534.899299999698997,21,21,능동,3,0,7,1,0,2
1228,962607.442047947319224,1949734.899299999698997,962722.912101785303093,1949634.899299999931827,30,21,능동,0,284.458333333333,30,0,0,1
1229,962607.442047947319224,1949634.899299999931827,962722.912101785303093,1949534.899299999698997,31,21,화양동,0,0,0,2,1,7
1230,962607.442047947319224,1949534.899299999698997,962722.912101785303093,1949434.899299999931827,32,21,화양동,0,0,0,2,1,7
1231,962607.442047947319224,1949434.899299999931827,962722.912101785303093,1949334.899299999698997,33,21,화양동,0,0,0,2,1,7
1224,962607.442047947319224,1950134.899299999698997,962722.912101785303093,1950034.899299999931827,26,21,능동,0,0,0,0,0,1
1225,962607.442047947319224,1950034.899299999931827,962722.912101785303093,1949934.899299999698997,27,21,능동,0,0,0,0,0,1
1226,962607.442047947319224,1949934.899299999698997,962722.912101785303093,1949834.899299999931827,28,21,능동,0,0,0,0,0,1
1227,962607.442047947319224,1949834.899299999931827,962722.912101785303093,1949734.899299999698997,29,21,능동,0,0,2,0,0,1
1204,962607.442047947319224,1952134.899299999698997,962722.912101785303093,1952034.899299999931827,6,21,,,,,,,
1205,962607.442047947319224,1952034.899299999931827,962722.912101785303093,1951934.899299999698997,7,21,,,,,,,
1206,962607.442047947319224,1951934.899299999698997,962722.912101785303093,1951834.899299999931827,8,21,,,,,,,
1207,962607.442047947319224,1951834.899299999931827,962722.912101785303093,1951734.899299999698997,9,21,,,,,,,
1201,962607.442047947319224,1952434.899299999931827,962722.912101785303093,1952334.899299999698997,3,21,,,,,,,
1202,962607.442047947319224,1952334.899299999698997,962722.912101785303093,1952234.899299999931827,4,21,,,,,,,
1203,962607.442047947319224,1952234.899299999931827,962722.912101785303093,1952134.899299999698997,5,21,,,,,,,
1212,962607.442047947319224,1951334.899299999698997,962722.912101785303093,1951234.899299999931827,14,21,,,,,,,
1213,962607.442047947319224,1951234.899299999931827,962722.912101785303093,1951134.899299999698997,15,21,,,,,,,
1214,962607.442047947319224,1951134.899299999698997,962722.912101785303093,1951034.899299999931827,16,21,중곡1동,0,0,8,0,0,1
1215,962607.442047947319224,1951034.899299999931827,962722.912101785303093,1950934.899299999698997,17,21,군자동,0,0,2,0,0,1
1208,962607.442047947319224,1951734.899299999698997,962722.912101785303093,1951634.899299999931827,10,21,,,,,,,
1209,962607.442047947319224,1951634.899299999931827,962722.912101785303093,1951534.899299999698997,11,21,,,,,,,
1210,962607.442047947319224,1951534.899299999698997,962722.912101785303093,1951434.899299999931827,12,21,,,,,,,
1211,962607.442047947319224,1951434.899299999931827,962722.912101785303093,1951334.899299999698997,13,21,,,,,,,
1188,962520.839507568860427,1948084.899299999931827,962636.309561406727880,1947984.899299999931827,47,20,자양2동,1,0,0,1,1,4
1189,962520.839507568860427,1947984.899299999931827,962636.309561406727880,1947884.899299999931827,48,20,자양2동,1,0,1,1,1,4
1190,962520.839507568860427,1947884.899299999931827,962636.309561406727880,1947784.899299999931827,49,20,자양2동,1,0,0,1,1,4
1191,962520.839507568860427,1947784.899299999931827,962636.309561406727880,1947684.899299999931827,50,20,자양2동,1,0,0,1,1,4
1184,962520.839507568860427,1948484.899299999931827,962636.309561406727880,1948384.899299999931827,43,20,자양3동,1,505.972222222222,3,1,0,2
1185,962520.839507568860427,1948384.899299999931827,962636.309561406727880,1948284.899299999931827,44,20,자양1동,3,0,0,1,0,2
1186,962520.839507568860427,1948284.899299999931827,962636.309561406727880,1948184.899299999931827,45,20,자양2동,1,308.666666666667,11,1,1,4
1187,962520.839507568860427,1948184.899299999931827,962636.309561406727880,1948084.899299999931827,46,20,자양2동,1,0,0,1,1,4
1196,962520.839507568860427,1947284.899299999931827,962636.309561406727880,1947184.899299999931827,55,20,,,,,,,
1197,962520.839507568860427,1947184.899299999931827,962636.309561406727880,1947084.899299999931827,56,20,,,,,,,
1192,962520.839507568860427,1947684.899299999931827,962636.309561406727880,1947584.899299999931827,51,20,,,,,,,
1193,962520.839507568860427,1947584.899299999931827,962636.309561406727880,1947484.899299999931827,52,20,,,,,,,
1194,962520.839507568860427,1947484.899299999931827,962636.309561406727880,1947384.899299999931827,53,20,,,,,,,
1195,962520.839507568860427,1947384.899299999931827,962636.309561406727880,1947284.899299999931827,54,20,,,,,,,
1172,962520.839507568860427,1949684.899299999931827,962636.309561406727880,1949584.899299999931827,31,20,화양동,0,0,1,2,1,7
1173,962520.839507568860427,1949584.899299999931827,962636.309561406727880,1949484.899299999931827,32,20,화양동,0,0,0,2,1,7
1174,962520.839507568860427,1949484.899299999931827,962636.309561406727880,1949384.899299999931827,33,20,화양동,0,0,0,2,1,7
1175,962520.839507568860427,1949384.899299999931827,962636.309561406727880,1949284.899299999931827,34,20,화양동,0,0,0,2,1,7
1168,962520.839507568860427,1950084.899299999931827,962636.309561406727880,1949984.899299999931827,27,20,능동,0,0,0,0,0,1
1169,962520.839507568860427,1949984.899299999931827,962636.309561406727880,1949884.899299999931827,28,20,능동,0,0,0,0,0,1
1170,962520.839507568860427,1949884.899299999931827,962636.309561406727880,1949784.899299999931827,29,20,능동,0,0,0,0,0,1
1171,962520.839507568860427,1949784.899299999931827,962636.309561406727880,1949684.899299999931827,30,20,능동,0,0,13,0,0,1
1180,962520.839507568860427,1948884.899299999931827,962636.309561406727880,1948784.899299999931827,39,20,자양3동,1,0,1,1,0,2
1181,962520.839507568860427,1948784.899299999931827,962636.309561406727880,1948684.899299999931827,40,20,자양3동,1,196.555555555556,0,1,0,2
1182,962520.839507568860427,1948684.899299999931827,962636.309561406727880,1948584.899299999931827,41,20,자양3동,1,0,4,1,0,2
1183,962520.839507568860427,1948584.899299999931827,962636.309561406727880,1948484.899299999931827,42,20,자양3동,1,0,0,1,0,2
1176,962520.839507568860427,1949284.899299999931827,962636.309561406727880,1949184.899299999931827,35,20,화양동,0,0,0,2,1,7
1177,962520.839507568860427,1949184.899299999931827,962636.309561406727880,1949084.899299999931827,36,20,화양동,0,0,0,2,1,7
1178,962520.839507568860427,1949084.899299999931827,962636.309561406727880,1948984.899299999931827,37,20,화양동,0,0,0,2,1,7
1179,962520.839507568860427,1948984.899299999931827,962636.309561406727880,1948884.899299999931827,38,20,자양1동,0,0,0,2,1,7
1156,962520.839507568860427,1951284.899299999931827,962636.309561406727880,1951184.899299999931827,15,20,,,,,,,
1157,962520.839507568860427,1951184.899299999931827,962636.309561406727880,1951084.899299999931827,16,20,군자동,0,0,4,0,0,1
1158,962520.839507568860427,1951084.899299999931827,962636.309561406727880,1950984.899299999931827,17,20,군자동,0,0,2,0,0,1
1159,962520.839507568860427,1950984.899299999931827,962636.309561406727880,1950884.899299999931827,18,20,군자동,0,0,15,0,0,1
1152,962520.839507568860427,1951684.899299999931827,962636.309561406727880,1951584.899299999931827,11,20,,,,,,,
1153,962520.839507568860427,1951584.899299999931827,962636.309561406727880,1951484.899299999931827,12,20,,,,,,,
1154,962520.839507568860427,1951484.899299999931827,962636.309561406727880,1951384.899299999931827,13,20,,,,,,,
1155,962520.839507568860427,1951384.899299999931827,962636.309561406727880,1951284.899299999931827,14,20,,,,,,,
1164,962520.839507568860427,1950484.899299999931827,962636.309561406727880,1950384.899299999931827,23,20,군자동,0,0,13,0,0,1
1165,962520.839507568860427,1950384.899299999931827,962636.309561406727880,1950284.899299999931827,24,20,능동,0,0,26,0,0,1
1166,962520.839507568860427,1950284.899299999931827,962636.309561406727880,1950184.899299999931827,25,20,능동,0,0,3,0,0,1
1167,962520.839507568860427,1950184.899299999931827,962636.309561406727880,1950084.899299999931827,26,20,능동,0,0,4,0,0,1
1160,962520.839507568860427,1950884.899299999931827,962636.309561406727880,1950784.899299999931827,19,20,군자동,0,102.074074074074,1,0,0,1
1161,962520.839507568860427,1950784.899299999931827,962636.309561406727880,1950684.899299999931827,20,20,군자동,0,0,3,0,0,1
1162,962520.839507568860427,1950684.899299999931827,962636.309561406727880,1950584.899299999931827,21,20,군자동,0,0,0,0,0,1
1163,962520.839507568860427,1950584.899299999931827,962636.309561406727880,1950484.899299999931827,22,20,군자동,0,0,5,0,0,1
884,962087.826805676682852,1949934.899299999698997,962203.296859514550306,1949834.899299999931827,28,15,군자동,1,245.544444444444,0,0,0,1
885,962087.826805676682852,1949834.899299999931827,962203.296859514550306,1949734.899299999698997,29,15,화양동,1,0,0,0,0,1
886,962087.826805676682852,1949734.899299999698997,962203.296859514550306,1949634.899299999931827,30,15,화양동,1,0,0,0,0,1
887,962087.826805676682852,1949634.899299999931827,962203.296859514550306,1949534.899299999698997,31,15,화양동,1,0,0,0,0,1
880,962087.826805676682852,1950334.899299999698997,962203.296859514550306,1950234.899299999931827,24,15,군자동,1,226.740740740741,16,0,0,1
881,962087.826805676682852,1950234.899299999931827,962203.296859514550306,1950134.899299999698997,25,15,군자동,1,0,1,0,0,1
882,962087.826805676682852,1950134.899299999698997,962203.296859514550306,1950034.899299999931827,26,15,군자동,1,0,2,0,0,1
883,962087.826805676682852,1950034.899299999931827,962203.296859514550306,1949934.899299999698997,27,15,군자동,1,306.791666666667,36,0,0,1
892,962087.826805676682852,1949134.899299999698997,962203.296859514550306,1949034.899299999931827,36,15,화양동,1,0,24,0,0,1
893,962087.826805676682852,1949034.899299999931827,962203.296859514550306,1948934.899299999698997,37,15,자양3동,1,0,2,1,0,2
894,962087.826805676682852,1948934.899299999698997,962203.296859514550306,1948834.899299999931827,38,15,자양3동,1,0,31,1,0,2
895,962087.826805676682852,1948834.899299999931827,962203.296859514550306,1948734.899299999698997,39,15,자양3동,1,0,0,1,0,2
888,962087.826805676682852,1949534.899299999698997,962203.296859514550306,1949434.899299999931827,32,15,화양동,1,0,0,0,0,1
889,962087.826805676682852,1949434.899299999931827,962203.296859514550306,1949334.899299999698997,33,15,화양동,1,0,2,0,0,1
890,962087.826805676682852,1949334.899299999698997,962203.296859514550306,1949234.899299999931827,34,15,화양동,1,478.375,32,0,0,1
891,962087.826805676682852,1949234.899299999931827,962203.296859514550306,1949134.899299999698997,35,15,화양동,1,444.814102564103,0,0,0,1
876,962087.826805676682852,1950734.899299999698997,962203.296859514550306,1950634.899299999931827,20,15,군자동,0,194.893939393939,1,0,0,1
877,962087.826805676682852,1950634.899299999931827,962203.296859514550306,1950534.899299999698997,21,15,군자동,1,0,0,0,0,1
878,962087.826805676682852,1950534.899299999698997,962203.296859514550306,1950434.899299999931827,22,15,군자동,1,0,15,0,0,1
879,962087.826805676682852,1950434.899299999931827,962203.296859514550306,1950334.899299999698997,23,15,군자동,1,249.592592592592,6,0,0,1
875,962087.826805676682852,1950834.899299999931827,962203.296859514550306,1950734.899299999698997,19,15,군자동,0,0,0,0,0,1
852,962001.224265298224054,1947484.899299999931827,962116.694319136207923,1947384.899299999931827,53,14,,,,,,,
853,962001.224265298224054,1947384.899299999931827,962116.694319136207923,1947284.899299999931827,54,14,,,,,,,
854,962001.224265298224054,1947284.899299999931827,962116.694319136207923,1947184.899299999931827,55,14,,,,,,,
848,962001.224265298224054,1947884.899299999931827,962116.694319136207923,1947784.899299999931827,49,14,,,,,,,
849,962001.224265298224054,1947784.899299999931827,962116.694319136207923,1947684.899299999931827,50,14,,,,,,,
850,962001.224265298224054,1947684.899299999931827,962116.694319136207923,1947584.899299999931827,51,14,,,,,,,
851,962001.224265298224054,1947584.899299999931827,962116.694319136207923,1947484.899299999931827,52,14,,,,,,,
836,962001.224265298224054,1949084.899299999931827,962116.694319136207923,1948984.899299999931827,37,14,자양4동,1,0,13,1,1,4
837,962001.224265298224054,1948984.899299999931827,962116.694319136207923,1948884.899299999931827,38,14,자양4동,1,1280.11666666667,9,1,1,4
838,962001.224265298224054,1948884.899299999931827,962116.694319136207923,1948784.899299999931827,39,14,자양3동,1,0,6,1,0,2
839,962001.224265298224054,1948784.899299999931827,962116.694319136207923,1948684.899299999931827,40,14,자양3동,1,0,6,1,0,2
832,962001.224265298224054,1949484.899299999931827,962116.694319136207923,1949384.899299999931827,33,14,화양동,1,0,1,0,0,1
833,962001.224265298224054,1949384.899299999931827,962116.694319136207923,1949284.899299999931827,34,14,화양동,1,0,0,0,0,1
834,962001.224265298224054,1949284.899299999931827,962116.694319136207923,1949184.899299999931827,35,14,화양동,1,0,0,0,0,1
835,962001.224265298224054,1949184.899299999931827,962116.694319136207923,1949084.899299999931827,36,14,화양동,1,110695.537820513,79,0,0,1
844,962001.224265298224054,1948284.899299999931827,962116.694319136207923,1948184.899299999931827,45,14,자양3동,1,0,34,1,0,2
845,962001.224265298224054,1948184.899299999931827,962116.694319136207923,1948084.899299999931827,46,14,자양3동,1,0,3,1,0,2
846,962001.224265298224054,1948084.899299999931827,962116.694319136207923,1947984.899299999931827,47,14,,,,,,,
847,962001.224265298224054,1947984.899299999931827,962116.694319136207923,1947884.899299999931827,48,14,,,,,,,
840,962001.224265298224054,1948684.899299999931827,962116.694319136207923,1948584.899299999931827,41,14,자양3동,1,0,1,1,0,2
841,962001.224265298224054,1948584.899299999931827,962116.694319136207923,1948484.899299999931827,42,14,자양3동,1,0,5,1,0,2
842,962001.224265298224054,1948484.899299999931827,962116.694319136207923,1948384.899299999931827,43,14,자양3동,1,0,2,1,0,2
843,962001.224265298224054,1948384.899299999931827,962116.694319136207923,1948284.899299999931827,44,14,자양3동,1,0,2,1,0,2
820,962001.224265298224054,1950684.899299999931827,962116.694319136207923,1950584.899299999931827,21,14,군자동,1,0,0,0,0,1
821,962001.224265298224054,1950584.899299999931827,962116.694319136207923,1950484.899299999931827,22,14,군자동,1,0,0,0,0,1
822,962001.224265298224054,1950484.899299999931827,962116.694319136207923,1950384.899299999931827,23,14,군자동,1,0,0,0,0,1
823,962001.224265298224054,1950384.899299999931827,962116.694319136207923,1950284.899299999931827,24,14,군자동,1,0,1,0,0,1
828,962001.224265298224054,1949884.899299999931827,962116.694319136207923,1949784.899299999931827,29,14,화양동,1,0,1,0,0,1
829,962001.224265298224054,1949784.899299999931827,962116.694319136207923,1949684.899299999931827,30,14,화양동,1,0,0,0,0,1
830,962001.224265298224054,1949684.899299999931827,962116.694319136207923,1949584.899299999931827,31,14,화양동,1,0,1,0,0,1
831,962001.224265298224054,1949584.899299999931827,962116.694319136207923,1949484.899299999931827,32,14,화양동,1,0,0,0,0,1
824,962001.224265298224054,1950284.899299999931827,962116.694319136207923,1950184.899299999931827,25,14,군자동,1,0,2,0,0,1
825,962001.224265298224054,1950184.899299999931827,962116.694319136207923,1950084.899299999931827,26,14,군자동,1,0,4,0,0,1
826,962001.224265298224054,1950084.899299999931827,962116.694319136207923,1949984.899299999931827,27,14,군자동,1,523.074074074074,9,0,0,1
827,962001.224265298224054,1949984.899299999931827,962116.694319136207923,1949884.899299999931827,28,14,군자동,1,0,7,0,0,1
788,961914.621724919765256,1948134.899299999698997,962030.091778757749125,1948034.899299999931827,46,13,,,,,,,
789,961914.621724919765256,1948034.899299999931827,962030.091778757749125,1947934.899299999698997,47,13,,,,,,,
790,961914.621724919765256,1947934.899299999698997,962030.091778757749125,1947834.899299999931827,48,13,,,,,,,
791,961914.621724919765256,1947834.899299999931827,962030.091778757749125,1947734.899299999698997,49,13,,,,,,,
784,961914.621724919765256,1948534.899299999698997,962030.091778757749125,1948434.899299999931827,42,13,자양3동,1,151.814814814815,11,1,0,2
785,961914.621724919765256,1948434.899299999931827,962030.091778757749125,1948334.899299999698997,43,13,자양3동,1,0,3,1,0,2
786,961914.621724919765256,1948334.899299999698997,962030.091778757749125,1948234.899299999931827,44,13,자양3동,1,0,5,1,0,2
787,961914.621724919765256,1948234.899299999931827,962030.091778757749125,1948134.899299999698997,45,13,자양3동,1,0,27,1,0,2
796,961914.621724919765256,1947334.899299999698997,962030.091778757749125,1947234.899299999931827,54,13,,,,,,,
792,961914.621724919765256,1947734.899299999698997,962030.091778757749125,1947634.899299999931827,50,13,,,,,,,
793,961914.621724919765256,1947634.899299999931827,962030.091778757749125,1947534.899299999698997,51,13,,,,,,,
794,961914.621724919765256,1947534.899299999698997,962030.091778757749125,1947434.899299999931827,52,13,,,,,,,
795,961914.621724919765256,1947434.899299999931827,962030.091778757749125,1947334.899299999698997,53,13,,,,,,,
772,961914.621724919765256,1949734.899299999698997,962030.091778757749125,1949634.899299999931827,30,13,화양동,1,0,1,0,0,1
773,961914.621724919765256,1949634.899299999931827,962030.091778757749125,1949534.899299999698997,31,13,화양동,1,0,0,0,0,1
774,961914.621724919765256,1949534.899299999698997,962030.091778757749125,1949434.899299999931827,32,13,화양동,1,0,4,0,0,1
775,961914.621724919765256,1949434.899299999931827,962030.091778757749125,1949334.899299999698997,33,13,화양동,1,0,0,0,0,1
768,961914.621724919765256,1950134.899299999698997,962030.091778757749125,1950034.899299999931827,26,13,군자동,1,0,0,0,0,1
769,961914.621724919765256,1950034.899299999931827,962030.091778757749125,1949934.899299999698997,27,13,군자동,1,0,6,0,0,1
770,961914.621724919765256,1949934.899299999698997,962030.091778757749125,1949834.899299999931827,28,13,화양동,1,0,7,0,0,1
771,961914.621724919765256,1949834.899299999931827,962030.091778757749125,1949734.899299999698997,29,13,화양동,1,0,0,0,0,1
780,961914.621724919765256,1948934.899299999698997,962030.091778757749125,1948834.899299999931827,38,13,자양4동,1,0,12,1,1,4
781,961914.621724919765256,1948834.899299999931827,962030.091778757749125,1948734.899299999698997,39,13,자양4동,1,0,10,1,1,4
782,961914.621724919765256,1948734.899299999698997,962030.091778757749125,1948634.899299999931827,40,13,자양4동,1,0,6,1,1,4
783,961914.621724919765256,1948634.899299999931827,962030.091778757749125,1948534.899299999698997,41,13,자양3동,1,0,16,1,0,2
776,961914.621724919765256,1949334.899299999698997,962030.091778757749125,1949234.899299999931827,34,13,화양동,1,0,0,0,0,1
777,961914.621724919765256,1949234.899299999931827,962030.091778757749125,1949134.899299999698997,35,13,화양동,1,0,7,0,0,1
778,961914.621724919765256,1949134.899299999698997,962030.091778757749125,1949034.899299999931827,36,13,자양4동,1,0,21,1,1,4
779,961914.621724919765256,1949034.899299999931827,962030.091778757749125,1948934.899299999698997,37,13,자양4동,1,0,4,1,1,4
1012,962261.031886433600448,1948534.899299999698997,962376.501940271584317,1948434.899299999931827,42,17,자양3동,1,0,1,1,0,2
1013,962261.031886433600448,1948434.899299999931827,962376.501940271584317,1948334.899299999698997,43,17,자양3동,1,391.37037037037,0,1,0,2
1014,962261.031886433600448,1948334.899299999698997,962376.501940271584317,1948234.899299999931827,44,17,자양3동,1,0,2,1,0,2
1015,962261.031886433600448,1948234.899299999931827,962376.501940271584317,1948134.899299999698997,45,17,자양3동,1,0,0,1,0,2
1008,962261.031886433600448,1948934.899299999698997,962376.501940271584317,1948834.899299999931827,38,17,자양3동,1,0,0,1,0,2
1009,962261.031886433600448,1948834.899299999931827,962376.501940271584317,1948734.899299999698997,39,17,자양3동,1,0,0,1,0,2
1010,962261.031886433600448,1948734.899299999698997,962376.501940271584317,1948634.899299999931827,40,17,자양3동,1,0,0,1,0,2
1011,962261.031886433600448,1948634.899299999931827,962376.501940271584317,1948534.899299999698997,41,17,자양3동,1,0,0,1,0,2
1020,962261.031886433600448,1947734.899299999698997,962376.501940271584317,1947634.899299999931827,50,17,,,,,,,
1021,962261.031886433600448,1947634.899299999931827,962376.501940271584317,1947534.899299999698997,51,17,,,,,,,
1022,962261.031886433600448,1947534.899299999698997,962376.501940271584317,1947434.899299999931827,52,17,,,,,,,
1023,962261.031886433600448,1947434.899299999931827,962376.501940271584317,1947334.899299999698997,53,17,,,,,,,
1016,962261.031886433600448,1948134.899299999698997,962376.501940271584317,1948034.899299999931827,46,17,자양3동,1,0,0,1,0,2
1017,962261.031886433600448,1948034.899299999931827,962376.501940271584317,1947934.899299999698997,47,17,,,,,,,
1018,962261.031886433600448,1947934.899299999698997,962376.501940271584317,1947834.899299999931827,48,17,,,,,,,
1019,962261.031886433600448,1947834.899299999931827,962376.501940271584317,1947734.899299999698997,49,17,,,,,,,
996,962261.031886433600448,1950134.899299999698997,962376.501940271584317,1950034.899299999931827,26,17,군자동,1,0,2,0,0,1
997,962261.031886433600448,1950034.899299999931827,962376.501940271584317,1949934.899299999698997,27,17,군자동,1,0,4,0,0,1
998,962261.031886433600448,1949934.899299999698997,962376.501940271584317,1949834.899299999931827,28,17,군자동,1,0,13,0,0,1
999,962261.031886433600448,1949834.899299999931827,962376.501940271584317,1949734.899299999698997,29,17,화양동,1,173.143518518519,10,0,0,1
992,962261.031886433600448,1950534.899299999698997,962376.501940271584317,1950434.899299999931827,22,17,군자동,1,0,7,0,0,1
993,962261.031886433600448,1950434.899299999931827,962376.501940271584317,1950334.899299999698997,23,17,군자동,1,0,0,0,0,1
994,962261.031886433600448,1950334.899299999698997,962376.501940271584317,1950234.899299999931827,24,17,군자동,1,0,0,0,0,1
995,962261.031886433600448,1950234.899299999931827,962376.501940271584317,1950134.899299999698997,25,17,군자동,1,0,0,0,0,1
1004,962261.031886433600448,1949334.899299999698997,962376.501940271584317,1949234.899299999931827,34,17,화양동,0,0,0,2,1,7
1005,962261.031886433600448,1949234.899299999931827,962376.501940271584317,1949134.899299999698997,35,17,화양동,0,0,9,2,1,7
1006,962261.031886433600448,1949134.899299999698997,962376.501940271584317,1949034.899299999931827,36,17,화양동,0,0,0,2,1,7
1007,962261.031886433600448,1949034.899299999931827,962376.501940271584317,1948934.899299999698997,37,17,자양3동,1,0,2,1,0,2
1000,962261.031886433600448,1949734.899299999698997,962376.501940271584317,1949634.899299999931827,30,17,화양동,1,171.108974358974,42,0,0,1
1001,962261.031886433600448,1949634.899299999931827,962376.501940271584317,1949534.899299999698997,31,17,화양동,1,0,1,0,0,1
1002,962261.031886433600448,1949534.899299999698997,962376.501940271584317,1949434.899299999931827,32,17,화양동,1,0,0,0,0,1
1003,962261.031886433600448,1949434.899299999931827,962376.501940271584317,1949334.899299999698997,33,17,화양동,0,0,1,2,1,7
980,962261.031886433600448,1951734.899299999698997,962376.501940271584317,1951634.899299999931827,10,17,,,,,,,
981,962261.031886433600448,1951634.899299999931827,962376.501940271584317,1951534.899299999698997,11,17,,,,,,,
982,962261.031886433600448,1951534.899299999698997,962376.501940271584317,1951434.899299999931827,12,17,,,,,,,
983,962261.031886433600448,1951434.899299999931827,962376.501940271584317,1951334.899299999698997,13,17,,,,,,,
988,962261.031886433600448,1950934.899299999698997,962376.501940271584317,1950834.899299999931827,18,17,군자동,0,0,0,0,0,1
989,962261.031886433600448,1950834.899299999931827,962376.501940271584317,1950734.899299999698997,19,17,군자동,0,0,0,0,0,1
990,962261.031886433600448,1950734.899299999698997,962376.501940271584317,1950634.899299999931827,20,17,군자동,0,0,3,0,0,1
991,962261.031886433600448,1950634.899299999931827,962376.501940271584317,1950534.899299999698997,21,17,군자동,0,280.175925925926,1,0,0,1
984,962261.031886433600448,1951334.899299999698997,962376.501940271584317,1951234.899299999931827,14,17,,,,,,,
985,962261.031886433600448,1951234.899299999931827,962376.501940271584317,1951134.899299999698997,15,17,군자동,0,0,0,0,0,1
986,962261.031886433600448,1951134.899299999698997,962376.501940271584317,1951034.899299999931827,16,17,군자동,0,0,3,0,0,1
987,962261.031886433600448,1951034.899299999931827,962376.501940271584317,1950934.899299999698997,17,17,군자동,0,179.555555555556,0,0,0,1
964,962174.429346055141650,1947684.899299999931827,962289.899399893125519,1947584.899299999931827,51,16,,,,,,,
965,962174.429346055141650,1947584.899299999931827,962289.899399893125519,1947484.899299999931827,52,16,,,,,,,
966,962174.429346055141650,1947484.899299999931827,962289.899399893125519,1947384.899299999931827,53,16,,,,,,,
967,962174.429346055141650,1947384.899299999931827,962289.899399893125519,1947284.899299999931827,54,16,,,,,,,
960,962174.429346055141650,1948084.899299999931827,962289.899399893125519,1947984.899299999931827,47,16,,,,,,,
961,962174.429346055141650,1947984.899299999931827,962289.899399893125519,1947884.899299999931827,48,16,,,,,,,
962,962174.429346055141650,1947884.899299999931827,962289.899399893125519,1947784.899299999931827,49,16,,,,,,,
963,962174.429346055141650,1947784.899299999931827,962289.899399893125519,1947684.899299999931827,50,16,,,,,,,
968,962174.429346055141650,1947284.899299999931827,962289.899399893125519,1947184.899299999931827,55,16,,,,,,,
948,962174.429346055141650,1949284.899299999931827,962289.899399893125519,1949184.899299999931827,35,16,화양동,1,0,0,0,0,1
949,962174.429346055141650,1949184.899299999931827,962289.899399893125519,1949084.899299999931827,36,16,화양동,1,0,1,0,0,1
950,962174.429346055141650,1949084.899299999931827,962289.899399893125519,1948984.899299999931827,37,16,화양동,0,0,0,2,1,7
951,962174.429346055141650,1948984.899299999931827,962289.899399893125519,1948884.899299999931827,38,16,자양3동,1,0,8,1,0,2
944,962174.429346055141650,1949684.899299999931827,962289.899399893125519,1949584.899299999931827,31,16,화양동,1,0,1,0,0,1
945,962174.429346055141650,1949584.899299999931827,962289.899399893125519,1949484.899299999931827,32,16,화양동,1,0,9,0,0,1
946,962174.429346055141650,1949484.899299999931827,962289.899399893125519,1949384.899299999931827,33,16,화양동,1,125.125581395349,9,0,0,1
947,962174.429346055141650,1949384.899299999931827,962289.899399893125519,1949284.899299999931827,34,16,화양동,1,0,8,0,0,1
956,962174.429346055141650,1948484.899299999931827,962289.899399893125519,1948384.899299999931827,43,16,자양3동,1,0,2,1,0,2
957,962174.429346055141650,1948384.899299999931827,962289.899399893125519,1948284.899299999931827,44,16,자양3동,1,0,3,1,0,2
